LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.73,57.97,66.64,72.47,35,3.1,0,57.967,75.305,81.023,3.65,3.6,3.6,3.55,3.55,3.55,3.55,3.55,3.45,3.4,3.4,3.4,3.4,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.25,3.25,3.25,3.1,3.1500000000000004,3.2,3.2,3.25,3.25,3.25,3.25,3.25,3.2,3.2,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1500000000000004,3.2,3.2,3.1500000000000004,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
2,63,0,5,190.0,0.0,1,0,0,0,0,0,0,0,1,0,1,3.1,60.83,78.7,100.91,39,2.7,1,60.827,116.059,117.302,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,2.9,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,,,,,,,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.35,53.46,59.8,66.48,48,3.16,1,53.461,66.851,77.17,,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.260063,3.282682,3.297338,3.272437,3.266643,3.236893,3.217856,3.219949,3.24102,3.234437,3.209629,3.241708,3.235345,3.263552,3.272233,3.270906,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.2,3.2,3.2,3.2,3.164659,3.208201,3.235398,3.212974,3.246044,3.240512,3.258103,3.293136,3.301354,3.3,3.281985,3.280603,3.290914,3.326089,3.318781,3.341004,3.3,3.3,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
1,103,1,2,103.0,0.0,0,0,0,0,0,0,0,0,1,0,1,3.33,51.6,67.6,76.77,25,3.0,1,51.596,84.144,91.28,3.1,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.05,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.1,3.1500000000000004,3.05,3.05,3.05,3.05,3.05,3.1,3.05,3.0999999999999996
1,80,0,4,152.0,0.0,0,0,0,0,0,0,1,0,1,0,0,3.2,66.46,82.73,90.7,81,2.73,1,66.462,99.542,103.984,2.8,2.95,2.95,2.95,2.95,2.9,2.9,2.9,2.95,2.9,2.9,2.9262315,2.901309,2.9153425,2.8546825,2.937402,2.9365275,2.9925685,2.9876465000000003,2.983594,2.9555465,2.9279235000000003,2.917062,2.949526,2.882584,2.8948565,2.900276,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8,2.7,2.75,2.8,2.8,2.8499999999999996,2.9,2.9,2.8439035,2.9294365,2.8682595,2.8089395,2.8094324999999998,2.7713795,2.7456365,2.759118,2.6544404999999998,2.651935,2.6496185,2.89469,2.885405,2.918762,2.929777,2.904004,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.1,2.9,2.9,2.8,2.7,2.8,2.8,2.8,2.7,2.7,2.65,2.65,2.65,2.7,2.8,2.75,2.8,2.8,2.75,2.75,2.75,2.75,2.7,2.7,2.7,2.7,2.7,2.7,2.75,2.7,2.7,2.7,2.65,2.7
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.23,53.31,64.16,69.01,35,2.99,0,53.313,75.014,75.759,3.1727,3.261173,3.259019,3.197586,3.22806,3.218953,3.222372,3.243751,3.231703,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.202331,3.191068,3.189013,3.17787,3.150636,3.124353,3.104125,3.092056,3.07627,3.05381,3.024857,2.988125,2.998905,3.037113,3.060696,3.051673,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0
1,80,1,1,80.0,0.0,1,0,0,0,0,0,0,0,0,0,0,3.4,72.06,80.67,78.48,42,2.9,0,72.062,89.57,80.172,3.2,3.2,3.2,3.25,3.15,3.15,3.15,3.0999999999999996,3.0999999999999996,3.0999999999999996,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.0,3.0,3.0,2.95,3.0,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.9,2.9,2.9,2.9,2.9,2.9,2.85,2.85,2.85,2.9,2.9,2.9,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.9,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9057500000000003,2.9286275,2.960746,2.9798215,2.9777915,2.9769585000000003,2.955299,2.9538789999999997,2.9999469999999997,2.966898,2.9535415,2.9834205000000003,2.987816,2.996941,3.0049155,3.0088885000000003,3.0,2.95,2.95,2.95,2.95,2.95,3.0,3.0,3.0,3.0,3.05,3.05,3.05,3.05,3.05,3.029955,3.0515225,3.036502,2.9833024999999997,2.9738214999999997,2.960516,2.964099,2.9792195,2.962694
2,60,0,4,143.0,0.0,0,0,0,1,0,0,0,0,0,0,0,2.8,92.52,108.05,110.68,77,2.0,1,92.515,123.587,113.628,,2.7,2.9,3.0,2.9,2.8,2.8,2.8,2.8,2.9,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.5,2.4,2.3,2.4,2.5,2.6,2.5,2.6,2.6,2.4,2.4,2.3,2.3,2.2,2.3,2.2,2.1,2.2,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.8,2.5,2.5,,2.0,2.0,2.2,2.0,2.0,2.0,2.0,2.0
1,80,0,6,217.0,0.0,0,0,1,0,0,0,1,0,1,0,0,3.43,52.81,68.73,79.63,41,2.98,2,52.813,84.654,94.875,3.5,3.4,3.43878,3.4399854999999997,3.43846,3.4396605,3.4390675,3.4431985000000003,3.435416,3.441161,3.4229719999999997,3.406942,3.3965430000000003,3.3891475,3.334489,3.3154234999999996,3.2923834999999997,3.2819395,3.25,3.2,3.2,3.2,3.2,3.2,3.1500000000000004,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1145305,3.0483655,3.0473255000000004,3.0475700000000003,3.0519145,3.0593665000000003,3.04314,3.04314,3.0422745,3.058322,3.0530965,3.0657205000000003,3.0999395,3.0601605000000003,3.077008,3.076403,3.1,3.05,3.05,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.1,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,80,0,3,154.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.1,59.32,63.96,66.21,37,3.01,0,59.319,69.294,69.005,,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.073588,3.052143,3.066673,3.040211,3.010621,3.01428,3.022391,3.038288,3.065531,3.063195,3.067681,3.076799,3.082942,3.074693,3.085788,3.085746,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.139576,3.165167,3.189236,3.203347,3.192884,3.159191,3.137133,3.12198,3.113643,3.100675,3.085918,3.086928,3.085939,3.109565,3.129559,3.131562,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.53,55.05,61.26,64.66,52,3.16,1,55.051,67.666,70.983,3.6,3.4,3.45,3.45,3.45,3.45,3.45,3.5,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.25,3.2,3.2,3.2163905,3.207602,3.190967,3.1950615,3.1888560000000004,3.1830534999999998,3.128901,3.173979,3.177627,3.215179,3.211475,3.21297,3.217993,3.249474,3.252108,3.266034,3.3,3.2,3.2,3.2,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.171438,3.165956,3.184176,3.184836,3.209246,3.168741,3.173632,3.213122,3.238161,3.226264,3.204904,3.229396,3.211817,3.202124,3.215991,3.259585,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.2
1,106,1,2,106.0,0.0,0,0,0,0,0,0,1,0,0,0,0,3.3,67.08,73.83,77.03,53,2.9,1,67.08,80.801,82.042,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.0,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.964798,2.96526,2.965639,2.951345,2.938477,2.971682,2.926252,2.907985,2.919716,2.945898,2.946581,2.957421,2.932369,2.937558,2.972778,2.990536,3.0,3.0,2.9,2.9,3.0,2.9,2.9,3.0,2.9,2.9,3.0,2.9,3.0,3.0,3.0,3.037698,3.069673,3.075562,3.065994,3.062681,3.050586,3.018278,3.013718,3.014533,3.014572,3.019251,3.015646,3.022882,3.018273,3.033957,3.071994
2,60,0,6,193.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.27,102.33,105.72,108.15,75,2.6,0,102.327,108.755,113.426,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.9,2.9,2.9,2.9,3.0,2.9,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.7,2.8,2.7,2.7,2.6,2.6,2.6,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
1,80,0,4,163.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.4,66.97,74.85,79.38,81,2.92,0,66.97,82.989,87.159,3.2,3.5,3.5,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.259084,3.261801,3.28467,3.274853,3.273374,3.263074,3.240779,3.232822,3.200306,3.210912,3.094875,3.096832,3.053195,3.072189,3.115747,3.11605,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,2.929435,2.95496,2.91873,2.941204,3.007728,2.988502,3.046278,3.119447,3.142001,3.159744,3.188755,3.183687,3.179597,3.229773,3.227261,3.205942,3.2,3.2,3.3,3.3,3.2,3.2
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.37,54.57,54.89,58.45,51,3.0,0,54.569,55.262,63.479,3.5,3.4,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.131482,3.108375,3.102016,3.118448,3.143567,3.118549,3.10076,3.111136,3.091688,3.114065,3.087785,3.109879,3.131752,3.153435,3.188815,3.174667,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.085237,3.073265,3.091571,3.137348,3.142531,3.187893,3.235095,3.250547,3.197297,3.218489,3.197341,3.236167,3.270331,3.253104,3.248713,3.255087,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.27,51.55,55.69,57.6,73,3.0,0,51.549,60.122,60.282,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.173928,3.175894,3.143363,3.144512,3.147025,3.157385,3.156504,3.15478,3.157652,3.153262,3.143653,3.140187,3.10795,3.102578,3.099416,3.067771,3.0,3.0,3.0,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.084146,3.044122,3.056692,3.196862,3.258233,3.277485,3.25525,3.190451,3.163382,3.139579,3.163586,3.122966,3.138679
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.46,58.31,62.61,68.9,32,3.04,0,58.305,66.765,79.062,3.438885,3.50743,3.426608,3.368316,3.328707,3.307277,3.301688,3.297279,3.275411,3.258716,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.144094,3.12073,3.097365,3.078177,3.051321,3.066103,3.050405,3.035363,3.048602,3.069026,3.095893,3.101193,3.105097,3.115057,3.121512,3.131224,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.3,3.3,3.4,3.4,3.3,3.4,3.4,3.3
1,80,1,1,80.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.5,51.79,61.44,66.56,66,3.2,1,51.794,71.398,73.612,3.5,3.5,3.5,3.45,3.4,3.45,3.4,3.45,3.4,3.4,3.4,3.4,3.4,3.35,3.3,3.3,3.3,3.3,3.3499999999999996,3.3,3.3,3.3499999999999996,3.4,3.4,3.4,3.3,3.3499999999999996,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.3,3.3
1,103,1,2,103.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,51.88,52.04,55.02,44,3.1,0,51.879,52.223,58.96,3.25,3.3499999999999996,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.282019,3.2744285,3.2696345,3.304836,3.298403,3.293307,3.2955129999999997,3.294885,3.2972390000000003,3.304444,3.2991634999999997,3.3014954999999997,3.2975149999999998,3.2975325,3.305711,3.3104635,3.3,3.3,3.3,3.3,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.3,3.3,3.3,3.3,3.3043695,3.3059035000000003,3.3101570000000002,3.3144945,3.3323725,3.38865,3.3447560000000003,3.3501775,3.3490485000000003,3.344442,3.33881,3.3576449999999998,3.3632515,3.34327,3.3354175,3.3373995,3.35,3.35,3.3,3.3,3.35,3.35,3.4000000000000004,3.4000000000000004,3.35,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.45,3.45,3.45,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.35,3.35,3.35,3.2,3.1,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.1
1,115,1,2,115.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.13,51.63,60.21,64.92,87,3.0,0,51.631,69.083,71.391,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.2,3.4,3.2,3.2,3.2,3.2,3.0,3.05,3.05,3.0,3.05,3.0,3.0,3.0,3.0,3.0,3.0999999999999996,3.0999999999999996,3.15,3.3,3.3,3.3499999999999996,3.3,3.2,3.0999999999999996,3.05,3.0,2.95,2.95,2.95,2.95,3.0,2.8,2.8,2.8,3.2,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.0,3.0,2.9,3.0,2.7,2.6,2.5,2.7,2.7,2.8,2.7,2.7,2.7,2.7,2.7
1,80,1,1,80.0,0.0,0,0,0,1,0,0,1,0,1,0,0,3.5,45.81,57.84,67.25,55,2.97,1,45.806,71.648,80.849,3.5,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.212949,3.208301,3.193659,3.171031,3.166618,3.149005,3.16375,3.164679,3.170668,3.167661,3.180135,3.179274,3.173922,3.181626,3.183398,3.167623,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.169543,3.161332,3.146167,3.151335,3.111432,3.072084,3.033663,3.003808,3.034205,2.968212,3.002246,3.052783,3.041648,3.071707,3.105932,3.140268,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.3,59.78,63.26,64.34,65,2.93,0,59.782,67.124,66.391,,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.1,3.2,3.1,3.1,3.120418,3.107229,3.110933,3.105784,3.126036,3.114929,3.101,3.092299,3.091516,3.093608,3.077027,3.081719,3.070938,3.055998,3.060393,3.09144,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.1,3.0,3.1,3.126807,3.088737,3.055901,3.04779,3.042257,2.974684,2.970408,2.948049,2.926603,2.974822,2.988672,3.017563,3.044201,3.066151,3.070564,3.073866,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1,80,0,12,342.0,0.0,0,0,0,1,0,0,0,0,0,0,0,3.1,62.99,71.5,75.18,23,2.98,2,62.994,81.268,81.712,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.009431,2.984775,2.999128,2.984429,3.003915,3.019985,3.050316,3.061997,3.095885,3.12341,3.121443,3.114678,3.121917,3.151389,3.126501,3.133908,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.1,3.1,3.1,3.094761,3.069103,3.059397,3.039583,3.056936,3.062394,3.061617,3.027767,3.046721,3.052719,3.038577,3.068735,3.051403,3.053508,3.041479,3.042135,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,101,1,2,101.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.2,63.52,68.77,71.97,43,2.99,0,63.524,74.783,76.336,3.1500000000000004,3.2,3.3,3.3,3.3,3.3,3.25,3.2,3.25,3.25,3.25,3.25,3.2,3.2,3.2,3.2,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.2,3.1619085,3.1928099999999997,3.1378570000000003,3.121695,3.1812484999999997,3.1237535000000003,3.183686,3.1695425,3.118462,3.1136905,3.1688865,3.1549645,3.14661,3.163151,3.149503,3.1618185,3.15,3.15,3.15,3.15,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.1634314999999997,3.1799945,3.2219295,3.2710179999999998,3.2881270000000002,3.3161365,3.2984875000000002,3.3067435,3.322514,3.32754,3.3593905,3.345852,3.3124445,3.2883215,3.2407405,3.222479,3.25,3.3,3.3,3.3,3.3,3.3499999999999996,3.3499999999999996,3.4,3.45,3.45,3.3499999999999996,3.25,3.2,3.3,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.4,53.82,64.87,69.87,75,2.98,0,53.821,76.294,80.838,3.25,3.3499999999999996,3.3,3.3,3.25,3.25,3.25,3.2,3.2,3.15,3.15,3.15,3.15,3.15,3.15,3.1,3.1,3.05,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,2.8,2.75,2.7,2.75,2.75,2.8,2.8,2.85,2.8,2.75,2.75,2.7615625,2.7689025000000003,2.7506285,2.7565415,2.7547065,2.713654,2.709937,2.757434,2.7007295,2.7996645,2.7103555,2.70016,2.6990415,2.745345,2.741739,2.6876335,2.7,2.6,2.6,3.0,2.9,3.0,2.95,2.95,2.95,3.0,3.0,2.95,2.95,2.9000000000000004,2.85,2.7116555,2.7044620000000004,2.689451,2.728064,2.7351655,2.715061,2.7042905,2.7492824999999996,2.7364794999999997,2.731141
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.5,45.57,51.51,54.75,82,3.21,0,45.573,57.64,59.924,,3.5,3.5,3.6,3.5,3.5,3.4,3.4,3.5,3.4,3.4,3.3,3.3,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.45,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.4,3.4,3.3,3.3,3.4,3.4,3.45,3.45,3.45,3.45,3.4,3.3499999999999996,3.3499999999999996,3.4,3.4,3.4,3.4,3.3499999999999996,3.3499999999999996,3.4,3.3499999999999996,3.3499999999999996,3.3499999999999996,3.3,3.3,3.25,3.3,3.25,3.25,3.3,3.3,3.3,3.3499999999999996,3.3499999999999996,3.45,3.5,3.45,3.45,3.4,3.4,3.4,3.45,3.4
