LACT,ai1_DIM,outcome1AI,tmsbred,pregnancy_DIM,ABORT,INDGST,INJURY,KETOSIS,lame,LDA,MAST,MET,MFEVER,PYO,PNEU,rtp,calvBCS,milkavg30,milkavg60,milkavg100,nadirDIM,nadirBCS,disease_events,milkmonth1,milkmonth2,milkmonth3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
3,60,1,10,60.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.55,68.05,123.98,140.23,73,2.7,0,68.051,148.833,161.288,2.9,2.9,2.9,2.9,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.3,3.4,3.4,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
1,110,0,7,201.0,1.0,1,0,0,1,1,0,0,0,1,0,1,3.2,49.63,51.7,61.72,28,2.9,1,49.631,56.035,69.118,2.9,2.9,2.9,2.9,3.0,2.9,2.8,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
1,80,0,6,218.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.1,58.13,65.61,70.25,39,2.6,0,58.127,73.342,77.354,2.9,2.95,2.95,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.85,3.1,2.95,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.9,2.9,2.95,2.95,2.95,3.0,3.0,3.0,3.05,3.05,3.05,3.0999999999999996,3.05,3.0,3.05,3.05,3.05,3.05,3.05,3.0,3.0,2.95,2.95,2.9,2.9,2.8,2.8,2.75,2.7,2.75,2.75,2.75,2.75,2.75,2.8,2.8,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.8499999999999996,2.9,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8,2.8,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8499999999999996,2.8,2.8,2.85,2.9,2.85,2.85,2.85,2.8,2.85,2.8,2.75,2.8,2.75,2.8,2.8,2.8
1,80,1,1,80.0,1.0,0,0,0,0,0,1,1,0,0,0,0,3.47,64.63,67.65,69.4,24,3.2,1,64.633,70.762,71.299,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.6,,,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,,2.8,3.2,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.35,50.89,58.92,63.16,80,3.06,0,50.889,66.944,68.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.25,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.1,3.15,3.15,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0,3.05,3.05,3.05,3.05
1,80,0,3,139.0,0.0,0,0,0,0,0,0,0,0,1,0,0,3.5,48.34,59.47,66.07,0,3.5,0,48.339,70.976,75.313,3.4,3.4,3.4,3.4333333333333336,3.4333333333333336,3.4333333333333336,3.4,3.4333333333333336,3.4,3.35,3.35,3.35,3.35,3.35,3.4,3.4,3.25,3.5,3.5,3.5,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.35,3.35,3.35,3.35,3.35,3.2,3.35,3.35,3.4,3.4,3.4,3.4,3.45,3.45,3.45,3.45,3.45,3.45,3.533333333333333,3.5,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,3.4333333333333336,3.4,3.4333333333333336,3.4333333333333336,3.4333333333333336,3.4333333333333336,3.4333333333333336,3.466666666666667,3.5,3.5,3.5,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,3.466666666666667,3.4333333333333336,3.4333333333333336,3.4,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.4,3.5,3.5,3.233333333333333,3.3000000000000003,3.3333333333333335,3.4333333333333336,3.4333333333333336,3.466666666666667,3.466666666666667,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.533333333333333,3.5,3.466666666666667,3.5
2,60,0,3,93.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.15,81.49,92.17,106.56,60,2.7,0,81.485,117.818,119.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,,,,,,,
1,80,1,1,80.0,0.0,0,0,0,0,0,0,1,0,1,0,1,3.5,59.25,73.56,80.58,29,3.0,1,59.252,88.365,91.49,3.5,3.0,3.1999999999999997,3.3,3.35,3.35,3.35,3.35,3.35,3.3,3.3,3.233333333333333,3.233333333333333,3.233333333333333,3.266666666666667,3.1999999999999997,3.1999999999999997,3.1666666666666665,3.1666666666666665,3.1333333333333333,3.1333333333333333,3.1,3.0666666666666664,3.0666666666666664,3.0666666666666664,3.033333333333333,3.033333333333333,3.033333333333333,3.0,2.966666666666667,3.033333333333333,2.966666666666667,3.0,2.966666666666667,2.9333333333333336,2.966666666666667,2.966666666666667,3.0,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.966666666666667,3.0,3.0,2.966666666666667,2.9,2.9,2.966666666666667,2.9,2.9,2.9,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.9,2.9,2.9,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8333333333333335,2.9,2.8666666666666667,2.8666666666666667,2.8333333333333335,3.0,2.95,2.95,2.95,2.9000000000000004,2.95,3.05,3.0,3.05,3.05,3.1,3.1500000000000004,3.1,3.1,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.25,3.1,3.05,3.05,3.1,2.8,2.8,2.7,2.7,2.7,2.9,3.0,3.0,3.1,3.1,3.2,3.2
1,80,0,4,140.0,1.0,1,0,1,0,0,1,1,0,0,0,0,2.95,37.59,54.91,67.99,50,2.8,3,37.594,72.234,85.735,2.9,2.9,2.95,3.0,2.95,2.95,3.0,3.0,2.95,2.95,2.95,2.95,2.95,2.95,2.9000000000000004,2.85,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.85,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.95,2.95,2.9,3.0,3.4,3.4,3.5,3.6,3.5,3.5,3.2,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.1,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.9,2.9,2.9,2.9,2.9,3.0,3.0,2.8,2.8,2.85,2.85,2.8,2.8,2.75,2.8,2.8,2.9000000000000004,2.8,2.85,2.85,2.85,2.8499999999999996,2.8499999999999996,2.85,2.8499999999999996,2.8499999999999996,2.75,2.75,2.85,2.85,2.85,2.8499999999999996,2.85,2.95,3.05,3.05,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8
2,60,0,6,157.0,1.0,0,0,0,1,0,0,1,0,0,0,1,3.27,87.4,101.92,109.15,37,3.0,1,87.399,116.934,119.801,3.2,3.5,3.45,3.5,3.5,3.45,3.45,3.4,3.45,3.4,3.4,3.3499999999999996,3.3,3.25,3.3,3.3,3.3,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.1,3.05,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05,3.0,3.0,3.1,3.05,3.05,3.05,3.1,3.05,3.0,3.05,3.05,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.05,3.05,3.05,3.05,3.1,3.1,3.05,3.05,3.05,3.05,3.0,3.3,3.1
2,60,0,3,133.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.6,102.72,116.35,117.64,83,3.0,0,102.72,129.529,118.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,3.1,3.1,3.1,3.2,3.3,3.3,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
3,70,0,4,209.0,1.0,0,0,1,0,0,0,0,0,1,0,1,3.19,103.96,113.3,114.77,48,2.6,2,103.964,122.642,118.517,2.97376,3.193295,3.251804,3.27791,3.288056,3.2942295,3.2965295,3.2859995,3.2796659999999997,3.267919,3.25,3.25,3.25,3.25,3.2,3.25,3.25,3.25,3.25,3.2,3.2,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1,3.0911015,3.065601,3.063923,3.0446355,3.0292380000000003,3.0252255000000003,3.0735135,3.0304285,3.071681,3.0765405,3.0680129999999997,3.0185155000000004,3.0211875,3.01993,3.0073335,3.0041915,3.0,3.0,2.95,2.9000000000000004,2.9000000000000004,2.95,2.95,2.9000000000000004,2.9000000000000004,2.95,2.95,2.95,3.0,3.0,3.05,3.05,3.05,3.05,3.05,3.05,3.05,2.95,2.95,2.95,2.95,2.95,2.9000000000000004,2.95,2.95,2.95,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95,2.95,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95,3.0,2.95,2.95,2.95,3.0,3.0,3.0
2,60,0,10,240.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.2,91.66,101.99,107.0,20,2.9,0,91.658,112.316,115.133,,,,,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60,1,1,60.0,0.0,0,0,0,1,0,1,0,0,0,0,0,3.45,89.06,99.67,102.48,81,2.8,1,89.056,110.278,105.552,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,,,,,,,,,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,2.9,2.9,3.0,3.0,2.9,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
2,96,1,2,96.0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.7,84.64,99.44,104.08,43,1.9,2,84.642,114.234,111.105,,2.6,2.8,2.9,2.9,2.8,2.8,2.8,2.8,2.9,2.8,2.6,2.5,,,,,2.2,2.2,2.2,2.2,2.1,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,,1.9,2.1,2.1,2.2,2.2,2.2,2.3,2.3,2.4,2.4,2.4,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.1,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3
1,80,1,1,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.35,54.68,64.35,69.77,70,3.0,0,54.676,74.35,78.376,,3.25,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.1,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.2,3.1,3.154871,3.150213,3.084595,3.0946995,3.098813,3.0936955,3.0422705,3.0377795,3.03296,3.030668,3.0255520000000002,3.0071425,3.0027195,3.0053935000000003,2.9948655,3.0016705,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95,3.0,2.95,2.95,3.0,2.95,3.0,3.0,3.0209275,3.0238715000000003,3.0349424999999997,3.0298445000000003,3.032997,3.018877,3.0673744999999997,3.0149165,3.0090535000000003,3.053902,2.99743,2.945877,2.941357,2.8969445,2.9489415,2.949537,2.95,2.95,2.95,2.95,2.95,2.95,3.0
1,101,1,2,101.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.17,60.18,73.68,78.38,74,2.9,0,60.182,86.735,84.217,3.1,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2,60,1,3,60.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.4,73.14,96.38,108.29,35,3.1,0,73.137,120.389,126.456,3.35,3.3,3.3,3.3,3.3,3.35,3.35,3.35,3.35,3.4,3.4,3.4,3.4,3.45,3.4,3.45,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.4000000000000004,3.4000000000000004,3.4000000000000004,3.45,3.45,3.45,3.45,3.4000000000000004,3.4000000000000004,3.45,3.45,3.4000000000000004,3.45,3.45,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.45,3.45,3.45,3.4000000000000004,3.4000000000000004,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2
1,110,1,10,110.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.3,72.78,81.26,85.45,2,3.2,0,72.779,88.896,89.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
1,117,1,2,117.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.1,75.97,83.58,86.43,53,2.1,0,75.966,91.2,91.733,2.843555,2.693555,2.716495,2.7309270000000003,2.750687,2.747415,2.75,2.75,2.7,2.7,2.7,2.7,2.65,2.5999999999999996,2.65,2.7,2.6500000000000004,2.8,2.75,2.7,2.75,2.741533,2.6436595,2.5797135,2.5271665,2.445936,2.456955,2.4592775,2.4141095,2.424756,2.4902094999999997,2.472446,2.4723296666666665,2.440969,2.392728333333333,2.4224186666666667,2.433052,2.5,2.433333333333333,2.433333333333333,2.433333333333333,2.466666666666667,2.433333333333333,2.4,2.3666666666666667,2.233333333333333,2.3666666666666667,2.3666666666666667,2.3000000000000003,2.2333333333333334,2.2333333333333334,2.266666666666667,2.3666666666666667,2.3666666666666667,2.3000000000000003,2.3000000000000003,2.0,2.1,2.2333333333333334,2.1999999999999997,2.1333333333333333,2.066666666666667,2.066666666666667,2.1,2.1,2.066666666666667,1.9666666666666668,2.033333333333333,2.0,1.9666666666666668,2.0333333333333337,2.0333333333333337,2.1,2.1,2.033333333333333,2.0,2.0333333333333337,2.0,2.0,1.9666666666666668,1.9666666666666668,2.033333333333333,2.066666666666667,2.1333333333333333,2.1,2.1333333333333333,2.066666666666667,2.1,2.066666666666667,2.033333333333333,2.033333333333333,2.033333333333333,2.066666666666667,2.0333333333333337,2.066666666666667,2.066666666666667,2.066666666666667,2.1,2.066666666666667,2.066666666666667,2.0333333333333337
1,92,0,5,191.0,1.0,0,0,0,0,0,0,0,0,1,0,0,2.73,63.3,74.71,81.32,43,2.0,1,63.302,86.503,93.089,,2.9,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.1,3.2,3.1,,,,,,,,,,,,,,,2.6,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.55,2.5999999999999996,2.55,2.5,2.5,2.4000000000000004,2.45,2.4000000000000004,2.35,2.25,2.3,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.4000000000000004,2.45,2.4000000000000004,2.4000000000000004,2.4000000000000004,2.5,2.8,2.4,2.4,2.4,2.45,2.4,2.45,2.45,2.4,2.45,2.45,2.45,2.4000000000000004,2.6500000000000004,2.5,2.8,2.8,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.4000000000000004,2.3,2.3
2,60,0,5,161.0,1.0,0,0,0,1,0,0,0,0,0,0,0,3.1,106.52,115.38,117.59,46,2.8,1,106.523,124.238,116.395,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,2.9,3.0,3.0,3.1,3.1,3.1,3.1,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.0,3.1,3.1,3.1
1,80,0,4,142.0,1.0,0,0,0,0,0,0,1,0,0,0,0,3.63,55.29,64.95,72.27,0,3.6,0,55.285,74.957,81.148,3.8,3.7,3.6,3.6,3.6,3.6500000000000004,3.6,3.6,3.65,3.65,3.65,3.65,3.65,3.5999999999999996,3.65,3.65,3.6,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.6,3.6,3.6,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6500000000000004,3.6,3.6500000000000004,3.6,3.6,3.6,3.6,3.6,3.55,3.6,3.55,3.6,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.5,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.6,3.5,3.5,3.5,3.45,3.45,3.45,3.45,3.45,3.5,3.5,3.55,3.55,3.55,3.55,3.55,3.55,3.5,3.5,3.55,3.5,3.55,3.55,3.55,3.55,3.5666666666666664,3.5666666666666664,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3,73,0,7,305.0,1.0,0,1,0,0,0,1,0,0,1,0,0,3.6,70.04,86.82,96.94,59,3.1,2,70.044,104.16,113.737,,,,,,,,,,,,3.8,3.8,3.5,3.5,3.5,3.6,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.3,3.2,3.45,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.5999999999999996,3.55,3.55,3.55,3.55,3.55,3.55
1,80,0,9,197.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3.5,70.77,79.09,82.23,89,3.0,0,70.766,87.41,86.234,3.3,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.2,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2
4,60,0,8,93.0,1.0,0,0,0,0,0,1,0,0,0,0,0,3.2,101.63,105.75,110.99,47,2.7,1,101.627,110.209,119.384,,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.1,2.9,2.9,2.9,2.9,2.9,3.2,3.1,3.2,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.1,,,,3.2,3.2,3.2,3.2,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.8,2.8,2.7,2.7,2.8,2.9,3.0,2.9,2.9,3.0,3.0,2.9,3.0,2.8,2.8,2.7,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,3.0,3.0,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.8,2.8,2.9,2.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.9,2.9,2.8,
2,60,0,4,146.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2.93,89.54,103.43,110.13,35,2.4,0,89.543,117.322,120.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,2.997581,3.025063,3.039296,3.00262,2.990331,2.942291,2.892127,2.887072,2.74024,2.735523,2.682121,2.688172,2.631278,2.574341,2.593019,2.53593,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.5,2.5,2.6,2.6,2.7,2.7
4,60,1,1,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3.17,95.55,112.35,119.11,57,2.5,0,95.554,129.718,129.619,3.0,3.0,3.033333333333333,3.1,3.1,3.1333333333333333,3.1333333333333333,3.1,3.1,3.1333333333333333,3.1,3.1,3.1,3.1,3.1,3.0666666666666664,3.0666666666666664,3.033333333333333,3.033333333333333,3.033333333333333,3.0,2.9333333333333336,2.9333333333333336,2.9333333333333336,2.9,2.9,2.9333333333333336,2.9,2.9,2.9333333333333336,2.9,2.9,2.9,2.9333333333333336,2.9,2.9,2.8666666666666667,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8666666666666667,2.8000000000000003,2.766666666666667,2.733333333333333,2.766666666666667,2.766666666666667,2.766666666666667,2.733333333333333,2.6999999999999997,2.6999999999999997,2.6999999999999997,2.6666666666666665,2.6333333333333333,2.6333333333333333,2.6333333333333333,2.6333333333333333,2.6333333333333333,2.6,2.9,2.7,2.7,2.75,2.75,2.8,2.8,2.95,2.95,2.9,2.9,2.9,2.9,2.9,2.9,2.95,2.95,2.95,2.95,2.9,2.9,2.8499999999999996,3.0999999999999996,3.0,2.95,3.0,3.0,3.0,3.05,3.05,3.0,3.05,3.0999999999999996,2.9,2.8499999999999996,2.9,2.9,2.9,2.8666666666666667,2.9,2.9333333333333336,2.9333333333333336,2.9333333333333336
